CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00487447,ONCOR POLITICAL ACTION COMMITTEE OF ONCOR ELECTRIC DELIVERY ADMINISTRATION CORP.,ONCOR ELECTRIC DELIVERY ADMINISTRATION CORP.,Q,C,oncor oncor electric delivery administration corp,0.0,False,,
C00488882,U.S. BANCORP FEDERAL POLITICAL ACTION COMMITTEE,U.S. BANCORP POLITICAL PARTICIPATION PROGRAM,Q,C,u s bancorp federal,34500.0,true,2018,2026
C00489534,FIRST SOLAR INC. POLITICAL ACTION COMMITTEE,FIRST SOLAR INC.,Q,C,first solar inc,0.0,False,,
C00491118,LUNDBECK LLC EMPLOYEE POLITICAL ACTION COMMITTEE,LUNDBECK LLC,Q,C,lundbeck llc employee,0.0,False,,
C00491506,WARD AND SMITH. P.A. POLITICAL ACTION COMMITTEE,"WARD AND SMITH, P.A.",Q,C,ward smith p a,0.0,False,,
C00491951,NOMURA HOLDING AMERICA INC. POLITICAL ACTION COMMITTEE (NOMURAPAC),NOMURA HOLDING AMERICA INC.,Q,C,nomura holding america inc nomurapac,0.0,False,,
C00492157,INSPIRE BRANDS INC. POLITICAL ACTION COMMITTEE,INSPIRE BRANDS INC.,Q,C,inspire brands inc,0.0,False,,
C00492314,TRANE TECHNOLOGIES COMPANY LLC POLITICAL ACTION COMMITTEE,TRANE TECHNOLOGIES COMPANY LLC,Q,C,trane technologies company llc,99449.42,true,2016,2022
C00493304,"PRUDENTIAL FINANCIAL, INC. STATE & FEDERAL POLITICAL ACTION COMMITTEE (AKA PRUDENTIAL STATE & FEDERAL PAC)","PRUDENTIAL FINANCIAL, INC.",Q,C,prudential financial inc state federal aka prudential state federal,9000.0,true,2016,2026
C00493502,VSP HOLDING COMPANY INC POLITICAL ACTION COMMITTEE (VSP - PAC),"VSP HOLDING COMPANY, INC.",Q,C,vsp holding company inc vsp,0.0,False,,
C00493551,METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A - FEDERAL ONLY,METLIFE INC.,Q,C,metlife inc participation a federal only,6500.0,true,2016,2018
C00493940,MASIMO CORPORATION POLITICAL ACTION COMMITTEE,MASIMO CORPORATION,Q,C,masimo corporation,0.0,False,,
C00494211,MERITAGE HOMES CORPORATION PAC,MERITAGE HOMES CORPORATION,Q,C,meritage homes corporation,22000.0,true,2016,2020
C00494534,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),THE BANK OF THE NEW YORK MELLON CORPORATION,Q,C,bank new york mellon corporation federal bny mellon fed,132423.68,true,2018,2026
C00494682,S&P GLOBAL INC. POLITICAL ACTION COMMITTEE,S&P GLOBAL INC.,Q,C,s p global inc,253070.0,true,2016,2026
C00495556,TRINET GROUP INC POLITICAL ACTION COMMITTEE,TRINET GROUP INC.,Q,C,trinet group inc,44700.0,true,2022,2022
C00496257,J. H. FLETCHER & CO. POLITICAL ACTION COMMITTEE,J. H. FLETCHER & CO,Q,C,j h fletcher co,0.0,False,,
C00496307,MARATHON PETROLEUM CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE (MPAC),MARATHON PETROLEUM CORPORATION,Q,C,marathon petroleum corporation mpac,63801.4,true,2016,2024
C00496745,"TEXAS CAPITAL BANK, NA POLITICAL ACTION COMMITTEE",TEXAS CAPITAL BANK,Q,C,texas capital bank na,0.0,False,,
C00496836,OLD DOMINION FREIGHT LINE INC. POLITICAL ACTION COMMITTEE (OLD DOMINION PAC),"OLD DOMINION FREIGHT LINE, INC.",Q,C,old dominion freight line inc old dominion,334782.97,true,2016,2026
C00497545,UNIVERSAL TECHNICAL INSTITUTE INC. PAC (UTIPAC),UNIVERSAL TECHNICAL INSTITUTE INC. PAC (UTIPAC),Q,C,universal technical institute inc utipac,0.0,False,,
C00497917,DEPOSITORY TRUST AND CLEARING CORPORATION PAC - DTCC PAC; THE,THE DEPOSITORY TRUST AND CLEARING CORPORATION,Q,C,depository trust clearing corporation dtcc,0.0,False,,
C00498105,PRIME THERAPEUTICS LLC EMPLOYEE PAC (PRIMEPAC),NONE,Q,C,prime therapeutics llc employee primepac,0.0,False,,
C00499038,ANIMAL PROTECTION VOTERS POLITICAL ACTION COMMITTEE,NONE,Q,C,animal protection voters,0.0,False,,
C00501106,ALCOA CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,ALCOA CORPORATION,Q,C,alcoa corporation,4000.0,true,2018,2024
C00501163,SEAWORLD PARKS & ENTERTAINMENT INC. PAC,SEAWORLD PARKS & ENTERTAINMENT INC.,Q,C,seaworld parks entertainment inc,0.0,False,,
C00502518,"WPX ENERGY, INC. POLITICAL ACTION COMMITTEE","WPX ENERGY, INC.",Q,C,wpx energy inc,0.0,False,,
C00502906,FACEBOOK INC. PAC,FACEBOOK INC.,Q,C,facebook inc,0.0,False,,
C00506733,"CADENCE BANK, NA POLITICAL ACTION COMMITTEE","CADENCE BANK, N.A.",Q,C,cadence bank na,216663.57,true,2016,2022
C00507962,AES CORPORATION POLITICAL ACTION COMMITTEE; THE,THE AES CORPORATION,Q,C,aes corporation,222166.71,true,2016,2026
C00508101,LIBERTY MEDIA CORPORATION PAC AKA LIBERTY MEDIA PAC,LIBERTY MEDIA CORPORATION,Q,C,liberty media corporation aka liberty media,9500.0,true,2016,2018
C00509331,STARR INSURANCE HOLDINGS INC PAC,"STARR INSURANCE HOLDINGS, INC.",Q,C,starr insurance holdings inc,0.0,False,,
C00509356,MMC CORP POLITICAL ACTION COMMITTEE,MMC CORP POLITICAL ACTION COMMITTEE,Q,C,mmc corp,0.0,False,,
C00510016,TARGA RESOURCES CORP. FEDERAL PAC,TARGA RESOURCES CORP.,Q,C,targa resources corp federal,0.0,False,,
C00511444,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)","THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)",Q,C,hartford financial services group inc federal aka hartford advocates federal,0.0,False,,
C00511600,SALESFORCE.COM INC POLITICAL ACTION COMMITTEE,"SALESFORCE.COM, INC.",Q,C,salesforce com inc,0.0,False,,
C00512327,NANA REGIONAL CORPORATION PAC (NANAPAC),NANA REGIONAL CORPORATION,Q,C,nana regional corporation nanapac,0.0,False,,
C00513549,PHILLIPS 66 PAC,PHILLIPS 66,Q,C,phillips 66,641796.28,true,2016,2026
C00513671,EVOC REGULATORY SERVICES INC POLITICAL ACTION COMMITTEE,"EVOC REGULATORY SERVICES, INC.",Q,C,evoc regulatory services inc,0.0,False,,
C00514026,F.N.B. CORPORATION PAC,F.N.B. CORPORATION,Q,C,f n b corporation,0.0,False,,
C00514331,CELGENE CORPORATION POLITICAL ACTION COMMITTEE,CELGENE CORPORATION,Q,C,celgene corporation,0.0,False,,
C00515148,NORTHERN TRUST CORPORATION FEDERAL POLITICAL ACTION COMMITTEE (NORTHERN TRUST FEDERAL PAC),NORTHERN TRUST CORPORATION,Q,C,northern trust corporation federal northern trust federal,145098.0,true,2016,2026
C00520254,"SOLVAY AMERICA, INC. GOOD GOVERNMENT FUND","SOLVAY AMERICA, INC.",Q,C,solvay america inc good government,0.0,False,,
C00523233,"EDF RENEWABLES, INC. PAC","EDF RENEWABLES, INC.",Q,C,edf renewables inc,0.0,False,,
C00523613,DEXTER APACHE HOLDINGS INC PAC ('DEXTER APACHE PAC'),DEXTER APACHE HOLDINGS INC,Q,C,dexter apache holdings inc dexter apache,0.0,False,,
C00523936,IRON MOUNTAIN INCORPORATED EMPLOYEES PAC,IRON MOUNTAIN INCORPORATED,Q,C,iron mountain incorporated,0.0,False,,
C00524769,UNS ENERGY CORPORATION PAC (UNS ENERGY PAC),UNS ENERGY CORPORATION,Q,C,uns energy corporation uns energy,0.0,False,,
C00525055,"TRANSCANADA USA SERVICES, INC. PAC","TRANSCANADA USA SERVICES, INC.",Q,C,transcanada usa services inc,0.0,False,,
C00525063,ALKERMES INC. POLITICAL ACTION COMMITTEE,ALKERMES INC.,Q,C,alkermes inc,0.0,False,,
C00525071,COMMERCIAL METALS COMPANY PAC (CMC PAC),COMMERCIAL METALS COMPANY,Q,C,commercial metals company cmc,19400.0,true,2016,2024
C00536334,GCE POLITICAL ACTION COMMITTEE (GCE PAC),"GRAND CANYON EDUCATION, INC",Q,C,gce gce,0.0,False,,
C00536573,ABBVIE POLITICAL ACTION COMMITTEE,ABBVIE,Q,C,abbvie,22549.87,true,2020,2024
C00540104,"COCA-COLA CONSOLIDATED, INC. POLITICAL ACTION COMMITTEE","COCA-COLA CONSOLIDATED, INC.",Q,C,coca cola consolidated inc,1000.0,true,2022,2022
C00540518,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,"THE CAPITAL GROUP COMPANIES, INC.",Q,C,capital group companies inc,0.0,False,,
C00541177,ZOETIS INC. PAC AKA ZOETIS PAC,ZOETIS INC.,Q,C,zoetis inc aka zoetis,7500.0,true,2016,2024
C00543371,BIOMARIN PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE AKA BIOMARIN PAC,BIOMARIN PHARMACEUTICAL INC.,Q,C,biomarin pharmaceutical inc aka biomarin,4750.0,true,2018,2022
C00543876,CALGON CARBON CORPORATION PAC INC DBA CCC PAC OR CALGON CARBON PAC,CALGON CARBON CORPORATION,Q,C,calgon carbon corporation inc dba ccc or calgon carbon,4000.0,true,2016,2016
C00544908,"FLORIDA EAST COAST INDUSTRIES, LLC GOOD GOVERNMENT COMMITTEE","FLORIDA EAST COAST INDUSTRIES, LLC",Q,C,florida east coast industries llc good government,0.0,False,,
C00545194,SENTRY INSURANCE A MUTUAL COMPANY FEDERAL POLITICAL ACTION COMMITTEE,SENTRY INSURANCE A MUTUAL COMPANY,Q,C,sentry insurance a mutual company federal,0.0,False,,
C00545202,THE CENTER FOR FREETHOUGHT EQUALITY FUND PAC,THE CENTER FOR FREETHOUGHT EQUALITY,Q,C,center freethought equality,0.0,False,,
C00545558,SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,Q,C,superior air ground ambulance service inc superior ambulance p,0.0,False,,
C00546101,NEWS CORPORATION POLITICAL ACTION COMMITTEE (NEWS CORP PAC),NEWS CORPORATION,Q,C,news corporation news corp,7500.0,true,2016,2018
C00546234,LEIDOS INC. POLITICAL ACTION COMMITTEE,"LEIDOS, INC.",Q,C,leidos inc,282108.57,true,2016,2026
C00546473,BOMBARDIER TRANSPORTATION (GLOBAL) USA INC./BOMBARDIER AEROSPACE (HOLDINGS) USA INC. PAC(BOMBARDIER PAC),BOMBARDIER TRANSPORTATION (GLOBAL) USA,Q,C,bombardier transportation global usa inc bombardier aerospace holdings usa inc bombardier,0.0,False,,
C00550392,ARDENT LEGACY HOLDINGS LLC FEDERAL PAC,ARDENT LEGACY HOLDINGS LLC,Q,C,ardent legacy holdings llc federal,0.0,False,,
C00550988,THE ADT SECURITY CORPORATION POLITICAL ACTION COMMITTEE (ADT PAC),THE ADT SECURITY CORPORATION,Q,C,adt security corporation adt,0.0,False,,
C00551846,"CONTINENTAL AUTOMOTIVE, INC PAC","CONTINENTAL AUTOMOTIVE, INC.",Q,C,continental automotive inc,0.0,False,,
C00552679,HOWMET AEROSPACE INC. EMPLOYEES VOLUNTARY POLITICAL ACTION COMMITTEE,HOWMET AEROSPACE INC.,Q,C,howmet aerospace inc voluntary,0.0,False,,
C00553099,MR. COOPER GROUP INC. PAC-FKA NATIONSTAR MORGAGE HOLDINGS INC. PAC,MR. COOPER GROUP INC.,Q,C,mr cooper group inc fka nationstar morgage holdings inc,0.0,False,,
C00554097,STUPP BROS INC POLITICAL ACTION COMMITTEE (STUPP PAC),NONE,Q,C,stupp bros inc stupp,0.0,False,,
C00554444,"ONE GAS, INC. POLITICAL ACTION COMMITTEE",ONE GAS INC.,Q,C,one gas inc,0.0,False,,
C00557298,"MIMEDX GROUP, INC. PAC","MIMEDX GROUP, INC.",Q,C,mimedx group inc,1414.32,true,2024,2024
C00557322,HESS CORPORATION POLITICAL ACTION COMMITTEE (HESS PAC),HESS CORPORATION,Q,C,hess corporation hess,0.0,False,,
C00558700,ROTHMAN INSTITUTE PAC,ROTHMAN INSTITUTE,Q,C,rothman institute,13726.71,true,2024,2026
C00558809,O. C. TANNER COMPANY POLITICAL ACTION COMMITTEE,O.C. TANNER COMPANY,Q,C,o c tanner company,0.0,False,,
C00558932,MAXIM HEALTHCARE SERVICES INC POLITICAL ACTION COMMITTEE (MAXIM HEALTHCARE PAC),"MAXIM HEALTHCARE SERVICES, INC.",Q,C,maxim healthcare services inc maxim healthcare,0.0,False,,
C00561647,"FIDELITY NATIONAL INFORMATION SYSTEMS, INC. GOOD GOVERNMENT FUND (FIS GOOD GOVERNMENT FUND)","FIDELITY NATIONAL INFORMATION SYSTEMS, INC.",Q,C,fidelity national information systems inc good government fis good government,11283.65,true,2022,2024
C00562546,NOVOCURE INC. PAC,NOVOCURE INC.,Q,C,novocure inc,0.0,False,,
C00563072,"COEUR MINING, INC. PAC","COEUR MINING, INC.",Q,C,coeur mining inc,0.0,False,,
C00564377,CHUGACH ALASKA CORPORATION PAC (CAC PAC),CHUGACH ALASKA CORPORATION,Q,C,chugach alaska corporation cac,0.0,False,,
C00564807,TAYLOR MORRISON INC. BUILDING STRONG BUSINESS PAC,TAYLOR MORRISON INC.,Q,C,taylor morrison inc building strong business,0.0,False,,
C00566760,RAYONIER ADVANCED MATERIALS INC GOOD GOVERNMENT COMMITTEE,RAYONIER ADVANCED MATERIALS INC.,Q,C,rayonier advanced materials inc good government,0.0,False,,
C00567263,GERDAU AMERISTEEL US INC. (GERDAU PAC),GERDAU AMERISTEEL US INC.,Q,C,gerdau ameristeel us inc gerdau,0.0,False,,
C00567388,"NEXSTAR MEDIA GROUP, INC. POLITICAL ACTION COMMITTEE (NEXSTAR PAC)","NEXSTAR MEDIA GROUP, INC.",Q,C,nexstar media group inc nexstar,282900.0,true,2018,2026
C00568410,ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC'),ERICSSON INC.,Q,C,ericsson inc u s ericsson,0.0,False,,
C00569285,"SIRIUS XM RADIO INC. AND PANDORA MEDIA, LLC PAC (SIRIUSXM PANDORA PAC)","PANDORA MEDIA, LLC",Q,C,sirius xm radio inc pandora media llc siriusxm pandora,0.0,False,,
C00574103,"U.S. ANESTHESIA PARTNERS, INC. PAC D/B/A/ USAP PAC","U.S. ANESTHESIA PARTNERS, INC.",Q,C,u s anesthesia partners inc d b a usap,0.0,False,,
C00577072,"BABCOCK & WILCOX ENTERPRISES, INC. POLITICAL ACTION COMMITTEE","BABCOCK & WILCOX ENTERPRISES, INC.",Q,C,babcock wilcox enterprises inc,0.0,False,,
C00579540,ALLY FINANCIAL INC. ADVOCACY POLITICAL ACTION COMMITTEE,ALLY FINANCIAL INC.,Q,C,ally financial inc advocacy,741029.19,true,2016,2026
C00580076,SLM CORPORATION PAC (SALLIE MAE PAC),SLM CORPORATION,Q,C,slm corporation sallie mae,0.0,False,,
C00580589,SCOT FORGE COMPANY POLITICAL ACTION COMMITTEE,SCOT FORGE COMPANY,Q,C,scot forge company,0.0,False,,
C00581686,"PAYPAL HOLDINGS, INC PAC (PAYPAL PAC)","PAYPAL HOLDINGS, INC",Q,C,paypal holdings inc paypal,54156.59,true,2016,2018
C00581728,FC COMPASSUS LLC PAC,FC COMPASSUS LLC,Q,C,fc compassus llc,0.0,False,,
C00589663,SYSCO CORPORATION GOOD GOVERNMENT COMMITTEE,SYSCO CORPORATION,Q,C,sysco corporation good government,60264.65,true,2016,2022
C00610154,BMO FINANCIAL CORPORATION GOOD GOVERNANCE FUND: GENERAL,BMO FINANCIAL CORP,Q,C,bmo financial corporation good governance general,0.0,False,,
C00622654,QUORUM HEALTH CORPORATION POLITICAL ACTION COMMITTEE,QUORUM HEALTH CORPORATION,Q,C,quorum health corporation,0.0,False,,
C00624148,"HORIZON THERAPEUTICS USA, INC. POLITICAL ACTION COMMITTEE  (HORIZON THERAPEUTICS PAC)","HORIZON THERAPEUTICS USA, INC.",Q,C,horizon therapeutics usa inc horizon therapeutics,0.0,False,,
C00629410,CYPRESS CREEK HOLDINGS LLC SOLAR PAC,CYPRESS CREEK HOLDINGS LLC,Q,C,cypress creek holdings llc solar,15000.0,true,2016,2018
C00629527,CONDUENT INCORPORATED POLITICAL ACTION COMMITTEE (CNDT PAC),CONDUENT INCORPORATED,Q,C,conduent incorporated cndt,0.0,False,,
C00639138,"SAZERAC COMPANY, INC. PAC (SAZERACPAC)","SAZERAC COMPANY, INC.",Q,C,sazerac company inc sazeracpac,0.0,False,,
C00650598,"CONTURA ENERGY, INC. POLITICAL ACTION COMMITTEE","CONTURA ENERGY, INC",Q,C,contura energy inc,0.0,False,,
C00652826,APTIM CORP. POLITICAL ACTION COMMITTEE (AKA APTIM PAC),APTIM CORP.,Q,C,aptim corp aka aptim,0.0,False,,
C00653014,"AMERICAN MULTI-CINEMA, INC. THEATRES (AMC THEATRES) POLITICAL ACTION COMMITTEE","AMERICAN MULTI-CINEMA, INC.",Q,C,american multi cinema inc theatres amc theatres,20000.0,true,2018,2024
C00653477,"LINCARE HOLDINGS, INC. EMPLOYEE ACTION FUND",LINDE NORTH AMERICA INC ALLIANCE FOR GOOD GOVERNMENT (LINDE PAC),Q,C,lincare holdings inc employee,0.0,False,,
C00657593,VGM GROUP INC PAC (VGM PAC),VGM GROUP INC.,Q,C,vgm group inc vgm,0.0,False,,
C00659060,PCG (PERFORMANCE CONTACTING GROUP) EMPLOYEE OWNERS PAC,"PERFORMANCE CONTRACTING GROUP, INC.",Q,C,pcg performance contacting group employee owners,0.0,False,,
C00674242,"JUUL LABS, INC. EMPLOYEES POLITICAL ACTION COMMITTEE (JLE PAC)","JUUL LABS, INC.",Q,C,juul labs inc jle,5000.0,true,2018,2018
C00679910,WYNDHAM HOTELS & RESORTS INC POLITICAL ACTION COMMITTEE,"WYNDHAM HOTELS & RESORTS, INC.",Q,C,wyndham hotels resorts inc,41000.0,true,2020,2026
C00681437,HSBC NORTH AMERICA FEDERAL POLITICAL ACTION COMMITTEE (HSBC FEDERAL PAC),HSBC NORTH AMERICA,Q,C,hsbc north america federal hsbc federal,0.0,False,,
C00686055,JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY FEDERAL SSF (JACKSON NATIONAL FEDERAL PAC),JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY,Q,C,jackson holdings llc jackson national life insurance company federal ssf jackson national federal,0.0,False,,
C00693002,FOX CORPORATION POLITICAL ACTION COMMITTEE (FOX PAC),FOX CORPORATION,Q,C,fox corporation fox,0.0,False,,
C00699157,"CLEAR CHANNEL OUTDOOR, LLC. PAC","CLEAR CHANNEL OUTDOOR, LLC.",Q,C,clear channel outdoor llc,0.0,False,,
C00728030,ARCONIC CORPORATION EMPLOYEES' VOLUNTARY POLITICAL ACTION COMMITTEE,ARCONIC CORPORATION,Q,C,arconic corporation voluntary,0.0,False,,
C00736124,METROPOLITAN ANESTHESIA CONSULTANTS POLITICAL ACTION COMMITTEE,METROPOLITAN ANESTHESIA CONSULTANTS,Q,C,metropolitan anesthesia consultants,0.0,False,,
