brand_raw,suggested_canonical,score
World Of Books,Better World Books,88.0
Genworth,Kenworth,87.5
County Market,Country Markets > >,86.66666666666667
Banc Of California,California Baby,80.0
Nutrabolt,Nutrafol,82.35294117647058
Discovery Group The Developer Of Yellowstone Ranch,The Hub Group,81.81818181818181
Rbfcu Credit Union,Ent Credit Union,85.71428571428571
Mccoys Lumber,84 Lumber,80.0
Guadalupe Lumber,84 Lumber,80.0
Giant Food Stores,Giant Eagle Grocery Stores,82.75862068965517
Earthfare,Earth Fare,84.21052631578948
Kmd Brands,Rj Brands,80.0
Raleys,Rallys,83.33333333333333
> > Save Mart > >,Sav Mart,84.21052631578948
Striker Brands,Rj Brands,80.0
FPL,FL,80.0
Canvas Hotel,Steel Canvas,83.33333333333333
Marcus Investments,> > Marcus > >,85.71428571428571
Ardent Credit Union,Ent Credit Union,85.71428571428571
Harding'S Friendly Market,Kc Market,80.0
Wool&,Woolx,80.0
Sol Food Company,Hometown Food Company,85.71428571428571
The Skincare Company,The Company Store,81.08108108108108
University Of Chicago,University Of Miami,81.25
Hiumana Insurance,Car Insurance,81.81818181818181
Wild Turkey,Turkey Hill,81.81818181818181
Berkinstock,Birkenstock,81.81818181818181
Bear Paw,Bearpaw,80.0
Everwise Credit Union,Ent Credit Union,85.71428571428571
Netflex,Netflix,85.71428571428571
Canandaigua National Bank,Park National Bank,83.87096774193549
Ceraphil,Cetaphil,87.5
Wyman'S,Wegman'S,80.0
Owned By 3M,Ohio. Owned By The Linder Family,84.21052631578948
Clutch Coffee,Klatch Coffee,84.61538461538461
James Madison University,Ohio University,80.0
Baird,Blair,80.0
Mtb Guitars,Martin Guitars,80.0
Hershey'S,Hershey,87.5
Warehouse Cinema,Abc Warehouse,81.81818181818181
Mondelēz,Mondelez,87.5
Boyers Coffee,Bones Coffee,88.0
Swanson Vitamins,Now Vitamins,80.0
Bonne Maman,Bonne Amman,81.81818181818181
All Birds,Allbirds,82.35294117647058
First Harvest Credit Union,Ent Credit Union,85.71428571428571
Bbq Holdings,Celcius Holdings,80.0
Their Other Brands Home Centric,Rj Brands,80.0
Rp Lumber,84 Lumber,80.0
3 Margaritas Restaurant,Food Restaurant,80.0
Chi Hair Care,Demert Brands (Not Your Mothers) Hair Care Products,81.81818181818181
The Marcus Corporation,> > Marcus > >,85.71428571428571
Cici'S Pizza,Chicho'S Pizza,84.61538461538461
Liquid I.V,Liquid Iv,84.21052631578948
Greylock Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Teachers Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Open Phone,I Phone,83.33333333333333
Internet Based Business Phone Service,I Phone,83.33333333333333
Jarrow,Farrow,83.33333333333333
Bam Bookstore,Novel Bookstore,81.81818181818181
World Liberty Financial,Lpl Financial,81.81818181818181
Bush'S Best,Bush'S Beans,86.95652173913044
Csc Generation Enterprise,7Th Generation,83.33333333333333
Brakes,Burkes,83.33333333333333
Liberty Holdings,Bbq Holdings,80.0
Harding'S Grocery Store,Giant Grocery Store,81.25
Hancock Lumber In Maine,84 Lumber,80.0
University Of Central Florida,University Of Miami,81.25
On Cloudnova,On Cloud,80.0
Clothing Line,Cider Clothing,81.48148148148148
Thrive Market,Market 32,80.0
Miele,Meile,80.0
Sunny Health Fitness,Fitness 19,82.35294117647058
Rountable Pizza,Round Table Pizza,87.5
Galis Stewart Insurance,Car Insurance,81.81818181818181
Hd Supply,My Patriot Supply,80.0
Jacks,Jack,88.88888888888889
Planet Fitness,Fitness 19,82.35294117647058
Distributed By Galderma Laboratories,> > Galderma > >,88.88888888888889
Patagonia,Padagonia,88.88888888888889
Hendrick'S Gin,Hendricks Gin,88.88888888888889
Wall To Wall Wine And Spirits,Abc Fine Wine And Spirits,80.0
Hamburgers,Walburgers,80.0
Verzion,Verizon,85.71428571428571
All State,Altrd State,80.0
Home Decor,Home Depot,80.0
Rust-Oleum,Rustoleum,84.21052631578948
Puzza Hut,Pizza Hut,88.88888888888889
Patten & Patten Investment,Investment Firm,80.0
Harbor Insurance From Two Harbors Mn,Car Insurance,81.81818181818181
Bragg Mutual Federal Credit Union,Navy Federal Credit Union,88.88888888888889
The Potato Company,The Company Store,80.0
Foundever,Founders,82.35294117647058
AL,ALO,80.0
Stater Bros,Stater Brothers,84.61538461538461
Mountain America Credit Union,Ent Credit Union,85.71428571428571
Kens Food Company,Sol Food Company,85.71428571428571
Margaritaville Cruise,Margaritaville At Sea,80.0
Medicap Pharmacy,Cvc Pharmacy,80.0
Dr. Teal'S,Dr. Teals,84.21052631578948
> > Pcc Community Market > >,Market 32,80.0
Black White Market,Market 32,80.0
Washington State Employees Credit Union,Ent Credit Union,85.71428571428571
Fengs Garden,Steins Garden,80.0
Guitar Center,Fender Guitars,81.48148148148148
National Board Of Realtors,National Association Of Realtors,86.95652173913044
Zippys Restaurant,Food Restaurant,80.0
Heinen'S Grocery Stores,D&W Grocery Stores,87.5
Good Sam Rv Insurance,Car Insurance,81.81818181818181
Mccoy'S Building Supply,Hd Supply,80.0
La Michoacana Meat Market,Market 32,80.0
Jo Coffee,Quartermaine Coffee,80.0
Nest New York,New York Times,81.48148148148148
Lemongrass Spa Products Llc,Hello Products Llc,80.0
Mayfield Ice Cream,Mayfield Creamery,85.71428571428571
West Coast Coffee,Jo Coffee,80.0
Merrimack Valley Credit Union,Ent Credit Union,85.71428571428571
Russ'S Market,Market 32,80.0
Athletic Beer,Bike Athletics,81.48148148148148
Jay'S Wine And Spirits,Abc Fine Wine And Spirits,84.21052631578948
A South Florida Restaurant Chain,Food Restaurant,80.0
Caterpillar Equipment,Stellar Equipment,84.21052631578948
Sun Mountain,Sugar Mountain,84.61538461538461
Public Supermarket,Pet Supermarket,84.61538461538461
Affinity Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Sendiks,Sendeks,85.71428571428571
Insurity,Insurify,87.5
Bustelo Coffee,Cafe Bustelo,84.61538461538461
Wilmington University,Ohio University,80.0
Tmobile,T-Mobile,80.0
Fiveguys,Five Guys,82.35294117647058
Magers & Quinn Bookstore In Minnesota,Bam Bookstore,81.81818181818181
Noodles & Co,Noodles & Company,85.71428571428571
Oscar Health Insurance,Car Insurance,81.81818181818181
Morphe,Mophie,83.33333333333333
Onyx Professional,American Paramedical Professional Services,82.75862068965517
Westerra Credit Union,Ent Credit Union,85.71428571428571
Blaze Credit Union,Ent Credit Union,85.71428571428571
Safe Credit Union,Ent Credit Union,85.71428571428571
Super Duper Publications,Ogden Publications,80.0
B Pure,Pure Flix Community (Streaming Christian Movies),80.0
Sunrun,Sunaru,83.33333333333333
United Wholesale Mortgage,Bjs Wholesale,81.81818181818181
Bjs Warehouse,Sportmans Warehouse,81.81818181818181
76 Gasoline,Their Gasoline As Well,84.21052631578948
Chuze Fitness,Fitness 19,82.35294117647058
While On Earth,Whole Earth,80.0
Good Times,Good Thins,80.0
Bookman'S Bookstore,Bam Bookstore,81.81818181818181
Goodtimes,Good Times,84.21052631578948
An Insurance Provider Specific To Michigan,Car Insurance,81.81818181818181
Olfa Navy Federal,Navy Federal Credit Union,82.75862068965517
Idaho Central Credit Union,Ent Credit Union,85.71428571428571
M1 Holdings,Bbq Holdings,84.21052631578948
Bettergoods,Better Goods,86.95652173913044
Casterly,Casely,85.71428571428571
Daiso,Dario,80.0
Pet Supplies Plus,Pets Supply Plus,84.84848484848484
Andys Frozen Custard,Whit'S Frozen Custard,82.35294117647058
Mueller'S,Muellers,82.35294117647058
Koles,Khols,80.0
Schuck'S (Midwestern Grocery Store Chain),Giant Grocery Store,81.25
Tomato Pizza Restaurant In New Jersey,Food Restaurant,80.0
Mjs Restaurant In New Jersey Area,Tomato Pizza Restaurant In New Jersey,84.21052631578948
This Is A Large Southern California Fastfood Chain,California Baby,80.0
Foremost Insurance,Car Insurance,81.81818181818181
Sweet Lorens,Sweet Loren'S,88.0
Fritolay,Fritolsy,87.5
Detwiler'S Farm Market,Market 32,80.0
Bioware,Biore,83.33333333333333
Clarke Atlanta University,Ohio University,80.0
Florida Atlantic University,Ohio University,80.0
Enterprise Bank,Enterprise Car Rental,80.0
Cuddlduds,Cuddl Duds,84.21052631578948
Love Craft Beauty,A Beauty,85.71428571428571
American Hartford Gold,The Hartford,80.0
Marcus Theatre,Marcus Theaters,89.65517241379311
> > Primanti Bros > >,Primanti Brothers,81.25
Birdseye,Birds Eye,82.35294117647058
Candlewick Press,J Press,83.33333333333333
Cattleman'S Steak House,Ken'S Steak House,80.0
Easy Mile Fitness,Fitness 19,82.35294117647058
Old Dominion University,Ohio University,80.0
Graul'S Market,Market 32,80.0
Mid Florida Credit Union,Ent Credit Union,85.71428571428571
Coscto,Costco,83.33333333333333
Oneamerica Financial Inc,Lpl Financial,81.81818181818181
Fox Restaurant Concepts,Food Restaurant,80.0
Appleseeds,Applebees,84.21052631578948
Prince Georges Credit Union,Ent Credit Union,85.71428571428571
Mr Cooper,Cooper Standard Automotive,80.0
Kardashian Brands,Kim Kardashian,83.33333333333333
PNC,NC,80.0
Embrace Pet Insurance,Car Insurance,81.81818181818181
Ensurance,Endurance,88.88888888888889
Tlm Mbm Logistics,Jp Logistics,85.71428571428571
Roadside Assistance 24 Hour,Good Sam Roadside Assistance,82.6086956521739
Nutragena,Nutrena,87.5
Mast General Store,Lucky Seven General Store In Mn,83.87096774193549
> > Universal Thread > >,Thread Up,80.0
Red Cotton,Cotton On,80.0
Bonchon,Bon Chon,80.0
First Financial Bank,Lpl Financial,81.81818181818181
In Cincinnati,> > University Of Cincinnati > >,86.95652173913044
Dw Drums Purity Coffee,Jo Coffee,80.0
Pj'S Coffee,Pete'S Coffee,83.33333333333333
Hornitos,Hornets,80.0
Daves Market,Market 32,80.0
Consolidated Restaurant Operations,Food Restaurant,80.0
University Of California,Banc Of California,83.87096774193549
The Yard Flx,The Yard House,80.0
Dandy Mini Mart,H Mart,80.0
Harps Foods,Harvest Foods,83.33333333333333
Petsmart,Pet Smart,82.35294117647058
Exxon Mobil,Mobil 1,83.33333333333333
Solgar Vitamins,Now Vitamins,80.0
Direct Tv,Electric Fireplace Direct,80.0
Paramount Tv,Paramount Studios,85.71428571428571
Renegade Fitness,Fitness 19,82.35294117647058
Auto Insurance,Amity Insurance,82.75862068965517
Z Gallery,Z Gallerie,84.21052631578948
Blue Shield Of California,Banc Of California,83.87096774193549
Dds Discounts,Dd'S Discount,84.61538461538461
California Olive Ranch,California Baby,80.0
Silver State Credit Union,Ent Credit Union,85.71428571428571
Organics Ocean,Era Organics,80.0
Mobil One,Mobil 1,83.33333333333333
Lowes Foods Grocery Stores,D&W Grocery Stores,87.5
Citizen M,Citizen Watch,87.5
Dime Beauty,A Beauty,85.71428571428571
Taylor Stitch,Taylor Swift,80.0
Ouai,Olukai,80.0
Fatburger,Whataburger,80.0
Medical University Of Charleston,University Of Miami,81.25
New York Rangers,Ny Rangers,82.35294117647058
L'Oreal,L'Oréal,85.71428571428571
Porter Airlines,Sw Airlines,84.21052631578948
Ridley'S Grocery Store,Giant Grocery Store,81.25
Dickey'S Bbq,Dickeys Bbq,86.95652173913044
Torchys Taco,Torchy'S Tacos,84.61538461538461
Piada,Prada,80.0
Lulu Lemon,Lu Lu Lemon,88.88888888888889
Apple Market,Market 32,80.0
A Grocery Chain In The Nw,Rouses—A Regional Grocery Store Chain In The La,88.88888888888889
Lowes Grocery Store,Rouses Grocery Store,87.17948717948718
Credo Mobile,T Mobile,85.71428571428571
Hennings Supermarket Harleysville Pa,Pet Supermarket,84.61538461538461
3 Bank,Huntington Bank,80.0
Neutrogena,Nutragena,84.21052631578948
Iheart Media,I Heart Media,80.0
Deckers Brands,Rj Brands,80.0
Artizia,Aritzia,85.71428571428571
Sizzler Restaurant,Food Restaurant,80.0
Summit Credit Union,Ent Credit Union,85.71428571428571
Flagship Restaurant Group,Food Restaurant,80.0
Advertising Holding Company,Jab Holding Company,88.23529411764706
Cold Stone Ice Cream,Cold Stone Creamery,87.17948717948718
Jewel Foods,> > Jewel,83.33333333333333
Jewel-Osco Grocery Stores,D&W Grocery Stores,87.5
Jersey Mike'S,Jersy Mikes,83.33333333333333
The Canadian Clothing Company,Workout Clothing Company,80.0
Kings Supermarkets,Cardenas Supermarkets In California,80.0
Trailhead Credit Union,Ent Credit Union,85.71428571428571
All Citizens,Citizens Alliance Bank,80.0
O'Reilly'S Auto Parts,Napa Auto Parts,80.0
Lamberts Lumber,84 Lumber,80.0
Abc Appliance,Ge Appliance,85.71428571428571
Lidll,Lidl,88.88888888888889
Truly Beauty,A Beauty,85.71428571428571
Red Gold,Rold Gold,82.35294117647058
Post Consumer Brands,Rj Brands,80.0
Genisis,Genesis,85.71428571428571
Pats Grocery Store In East Islip,Lowes Grocery Store,81.25
Burger 21,Trill Burger,80.0
Hg Supply,Hd Supply,88.88888888888889
Aquaphot,Aquaphor,87.5
Farmer Brothers,Stater Brothers,80.0
Pentagon Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Hawaiian Brothers,Hawaiian Bros,86.66666666666667
Waldos Chicken,Mad Chicken,80.0
Society Burger,Society 6,87.5
Tacos 4 Life,Taco 4 Life'S,88.0
Pnc Bank,3 Bank,80.0
PMI,MI,80.0
Fordham University,Ohio University,80.0
Cleveland Clifs,Cleveland Clinic,83.87096774193549
Avmed Insurance,Car Insurance,81.81818181818181
City Electric Supply : Headquarters In Dallas,Hd Supply,80.0
Woodmans,Woodman'S,82.35294117647058
Corner Market,Market 32,80.0
Cf Martin,Martin Appliance Brownstown,80.0
Boulevard Brewing Company,Upland Brewing Company,81.08108108108108
Clique Brands,Rj Brands,80.0
Wawa Gas Station,Rutters Gas Station,81.48148148148148
Business Networking International,Fage International,83.87096774193549
Investment Groups,Investment Firm,80.0
Us Cellular,Consumer Cellular,84.21052631578948
Food Co Store,Bashes Food Store,86.95652173913044
Qdobo,Qdoba,80.0
Corebridge Financial,Lpl Financial,81.81818181818181
Leidel,Lidl,80.0
L G Appliances,Lg Appliances,88.88888888888889
Jared Jewelers,> > Jared > >,83.33333333333333
Skyline Bank,Byline Bank,86.95652173913044
Coastal Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Kylie Cosmetics,Elf Cosmetics,81.81818181818181
Oneaz Credit Union,Ent Credit Union,85.71428571428571
New Leaf Market,New Morning Market,80.0
> > Fiesta Mart > >,Fiesta Market,84.61538461538461
Town Fair Tire,> > Town,80.0
Allure Beauty Box,A Beauty,85.71428571428571
Superior Supermarket,Pet Supermarket,84.61538461538461
Eby,Ebay,85.71428571428571
Salal Credit Union,Global Credit Union,86.48648648648648
Chipolte,Chipotle,87.5
The Wrap,The Gap,80.0
Good Company Llc,Sol Food Company,81.25
Scheel'S Sporting Goods,> > Scheel'S > >,88.88888888888889
Reily Foods Company,Sol Food Company,80.0
Second Generation,7Th Generation,83.33333333333333
Rowan University,Ohio University,80.0
Pure Barre,B Pure,80.0
Harris Teeter,> > Peter Harris > >,81.48148148148148
Aro,Arlo,85.71428571428571
Virginia Credit Union,Ent Credit Union,85.71428571428571
Panera'S,Panera,85.71428571428571
Betsey Johnson,Johnson & Johnson,87.5
Palmetto Running Company,On Running,82.35294117647058
Hill'S Brothers Coffee,Hills Bros Coffee,82.05128205128204
Maxwell House Coffee,Jo Coffee,80.0
Logix Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Gray Television,Sinclaire Television Group,80.0
Cheverolet,Chevolet,88.88888888888889
Ziegler Lumber,84 Lumber,80.0
Bryers Ice Cream,Brusters Ice Cream,88.23529411764706
La Bonita Supermarket,Pet Supermarket,84.61538461538461
Five Star Credit Union,Ent Credit Union,85.71428571428571
Pavillions Grocery Store,Lowes Grocery Store,81.25
Marine Layer,Quaker Marine,80.0
Moms Grocery Store,Lowes Grocery Store,86.48648648648648
Gallery 1870,Z Gallery,87.5
Great American Family,American Family Insurance,83.33333333333333
Browns Valley Market,Market 32,80.0
Tate'S Bake Shop,Cake Bake Shop,80.0
Wright Patterson Credit Union,Ent Credit Union,85.71428571428571
Norse Airlines,Sw Airlines,84.21052631578948
Hertz,Hartz,80.0
Seed Beauty,A Beauty,85.71428571428571
Freddy'S Frozen Custard,Andys Frozen Custard,82.35294117647058
Giants Food Market,Sf Giants,80.0
Cunningham Restaurant Group,Food Restaurant,80.0
Superior Markets,Dg Markets,82.35294117647058
On Sportswear,Columbia Sportswear,86.95652173913044
Frito Lay,Fritolay,82.35294117647058
Illy Coffee Company,Green Bean Coffee Company,84.84848484848484
Shock Top Brewing Company,Upland Brewing Company,81.08108108108108
Aj Madison,Madison Reed,82.35294117647058
Alaskan Brewing Company,Upland Brewing Company,84.44444444444444
Fashionnova,Fashion Nova,86.95652173913044
Carls Shoes,Clarks Shoes,86.95652173913044
Wiernschnitzel,Wienerschnitzel,89.65517241379311
AZ,AZZ,80.0
Stewart'S,Stewarts,82.35294117647058
Home Outlet Home Improvement Store In Ohio,Lowes Home Improvement,84.21052631578948
Clark County Credit Union In Nevada,Ent Credit Union,85.71428571428571
Pure Protein,Premier Protein,81.48148148148148
Market District,Market 32,80.0
Hotboys Chicken,Cowboy Chicken,82.75862068965517
Lh Brubaker Appliances,Lg Appliances,86.95652173913044
Food Network,Pi Network,82.35294117647058
One Life Fitness,Life Time Fitness,85.71428571428571
Ricks Farmers Market,Good Earth Farmers Market,82.35294117647058
Diamond Home Improvement,Lowes Home Improvement,84.21052631578948
Baers Furniture,Farmers Furniture,87.5
Pure Balance Pet Food,B Pure,80.0
Sweetwater (Music Store,Sweetwater Music,82.05128205128204
Ithink Financial,Lpl Financial,81.81818181818181
> > Fenty > >,Savage Fenty,83.33333333333333
In-Shape Gym,Inshape Gym,86.95652173913044
Kyrstal,Krystal,85.71428571428571
Gesa Credit Union,Ent Credit Union,85.71428571428571
Standard Oil,Universal Standard,80.0
Ares Management Corporation,Fj Management,86.95652173913044
Wegmen'S,Wegman'S,87.5
Chuys Tex Mex Restaurant,Food Restaurant,80.0
Green Mountain Guns,Green Mountain Coffee,84.84848484848484
Love Wellness,Wellness Dog,80.0
Johnnie'S Seeds,Johnny Seeds,81.48148148148148
Alpha Industries,Alen Industries,83.87096774193549
Eye Buy Direct,Direct Tv,80.0
Deli Management Inc,Fj Management,86.95652173913044
Melaleuca Wellness Company,The Wellness Company,88.88888888888889
Soda Stream,Sodastream,85.71428571428571
Market Street. United Supermarkets-They Are The Same Brand,Market 32,80.0
Premier America Credit Union,Ent Credit Union,85.71428571428571
Professional Association Of Diving Instructors,Onyx Professional,82.75862068965517
Fitness International,Fage International,83.87096774193549
Taylor Bank,3 Bank,80.0
Advanced Autoparts,Advanced Auto,83.87096774193549
Bellring Brands Inc,Rj Brands,80.0
My Pillow,Pluto Pillow,80.0
Edgewell Personal Care Brands,Rj Brands,80.0
Copper Cow Coffee,Coppermoon Coffee,82.35294117647058
